author_name,rating,text
mnicl,5,設備齊全。教練專業友善，且客製個人需求調整。環境乾淨。要有的都有了。不會一直推課程，需要健身的人，可以來這裡。
NanPing Co,5,最推有兩台Dyson吹風機 女生更衣洗澡的地方才有
Tao515122,1,完全不知道外面櫃檯男生在不友善幾點的，問個問題像欠他錢一樣
Ben Ni,1,看到外牆1分鐘$1廣告，想來試用看看，櫃檯小姐拿隻麥克風一直唱，嗯嗯喔喔不知道在講什麼。接待櫃檯比我家狗籠還凌亂，搞到最後，原來$1/分場地根本還沒營業，但好險還沒營運，櫃檯是一家企業門面，看到這種素質，不要浪費錢比較好：）
謝侑珉,5,環境整潔還提供免費衛浴、毛巾等設備，最主要教練會運用自由器材讓我們學會更多運動上的模式，不僅僅侷限於一種運動模式，整天感覺都還不錯。
黃甄玫,5,這是一個環境舒適、教練很專業的健身房
劉宣辰HSUAN-CHEN LIU,5,絕對值得給予滿分的健身房，大家的態度都很棒👌，專業度非常的高，很輕鬆就可以融入這裡的環境，雖然不像其他連鎖健身房這麼的大，但我反而更愛這裡，五臟俱全！
Amanda Hsu,5,"環境很好 教練專業細心
客製化服務  讓我願意推薦朋友來運動"
Yene Yeh,5,"地理位置相當便利
運動空間以及盥洗更衣的提供也相當完善"
Martin Hsieh (馬丁謝),5,教練專業，針對目標個別化指導。
Miki Sun,5,交通便利、空間寬敞、教練親切、專業
Huang Ross,5,場地大，設備完善。
陳浩浩,5,教練讚讚 環境讚讚 器材也讚讚
曾陳衍,5,超優質健身房
鄒盈薰,5,每個人都很努力
Cathy Lin,5,"(由 Google 提供翻譯) 開始運動3-4年前，仍然感到這是一個甜蜜的地方，專業的教練和受訓者教我們沉重的體重和有氧運動。

(原始評論)
Start to exercise 3-4years ago, still feel this is a sweet place with professional coach and trainee teach us heavy weight and aerobic actions."
Marcus Breitenborn,5,"(由 Google 提供翻譯) 令人敬畏的功能性健身房，配備全新的高端設備和志趣相投的人，非常友好。

(原始評論)
Awesome functional gym with brand new high end equipment and super friendly like minded people."
Aaron Mitich,5,"(由 Google 提供翻譯) 出差是為了生意，在附近遇到了Core Space。我很高興我做到了！參加他們的小組課程，他們是驚人的。從培訓師和前台工作人員到業主（喬治），每個人都是我見過的最好，最友好的人！如果你在城里或住在台北，請自己幫幫忙吧！

(原始評論)
Was traveling for business and came across Core Space while in the neighborhood. I am glad I did! Attended …"
S Y,4,"(由 Google 提供翻譯) 如果你在台北只是一個短星，需要一個交叉健身房，這是一個很好的去處。他們讓我報名了一個月。

雖然我沒有機會參加他們的小組練習，但我的朋友強烈推薦它。

(原始評論)
If you are in Taipei only for a short star and need a cross-fit gym, this is a good place to go. They let me sign up for just a month.

I …"
Emil Grønnegaard,5,"(由 Google 提供翻譯) 第二個家5個月。優秀的船員，一流的設施，令人驚嘆的款待。

(原始評論)
Second home for 5 months. Great crew, great facilities, amazing hospitality."
Leonhard Frey,5,"(由 Google 提供翻譯) 漂亮的十字架適合健身房大安附近。乾淨友好的工作人員。無需訂閱。

(原始評論)
Nice cross fit gym close to Daan. Clean and friendly staff. No subscription required."
Kevin Nolan,5,"(由 Google 提供翻譯) 關於這個地方不能說足夠。喬治很棒，他讓您感到自己在自己的家庭健身室。我們正在訪問，我的兒子需要划船。喬治為我們提供了為期一周的訓練，而我的兒子則在進行一些出色的鍛煉時划船。他們擁有精良的設備，一塵不染的更衣室以及許多其他設施，使這家健身房成為鍛煉的真正禮物。我不能在這個地方贊不絕口。如果您要訪問台北並且需要進行一些鍛煉，請聯繫George，他會幫助您進行設置。

(原始評論)
Can't say enough about this place. …"
Sherri Motohashi,5,"(由 Google 提供翻譯) 愛它！但請早點打開
我在這裡經商，所以早上8點有點晚了。

(原始評論)
Love it!  but please open earlier
.I'm here on business so 8 am is a bit late."
Den Chuang,5,"(由 Google 提供翻譯) 優越的地理位功能。很棒的老闆。

(原始評論)
Great location. Functional. Awesome owner."
Alex Huang,5,"(由 Google 提供翻譯) 最棒健身房

(原始評論)
最棒健身房"
Naomi D,5,"(由 Google 提供翻譯) 我喜歡上課。尼斯干淨的設施。非常有幫助和友好的工作人員。

(原始評論)
I like the classes. Nice clean facility. Very helpful and friendly staff."
Patrick _,5,"(由 Google 提供翻譯) 培訓師非常好！很棒的地方〜即使我是遊客，但培訓人員和員工仍然非常友好和樂於助人。

(原始評論)
Trainers are very good! Nice place~ even I’m a tourist but the trainers and staffs are still very friendly and helpful."
Kaden Lee,4,"(由 Google 提供翻譯) 友善的員工，體面的設備。
這裡沒有機器。
接送費為新台幣400元。
一般來說比較寬敞，有乾淨的淋浴間和更衣室。

(原始評論)
Friendly staffs with decent equipments.
No machines here.
Dropping fee is 400 NT.
Relatively spacious in general with a clean shower and change rooms."
Joseph C. H. Wu,4,"(由 Google 提供翻譯) 體積雖小，但擁有您所需的所有設備，私人教練也很專業

(原始評論)
Small but with all the equipment you need and the personal trainers are all professional"
Rose Liu,5,"(由 Google 提供翻譯) 私人功能健身房，細心的私人教練和互動式課程...強烈推薦:)

(原始評論)
Private functional gym, attentive personal trainers and interactive grp classes... Highly recommended :)"
Eric Hao,5,"(由 Google 提供翻譯) 很棒的健身房特別是對於短期居住的人。非常乾淨，寬敞，專業！

(原始評論)
great gym; especially for people whose here on a short term basis. very clean, spacious, professional!"
Santiago Hors Fraile,5,(由 Google 提供翻譯) …
Brian Crossfit,5,"(由 Google 提供翻譯) 鍛煉的好地方💪💪💪💪😉😉👍👍👍👍🔥🔥🔥

(原始評論)
Great place to workout 💪💪💪💪😉😉👍👍👍👍🔥🔥🔥"
TJ Lee,5,"(由 Google 提供翻譯) 愛老師！一流的課程:)

(原始評論)
Love the instructors! Great classes :)"
george liu,5,"(由 Google 提供翻譯) 很棒的設備，優秀的員工，以及台北的健身房！

(原始評論)
Great equipment, great staff, and all around great Gym in Taipei!"
Aaron Huettmann,5,"(由 Google 提供翻譯) 團隊班很棒。友好的人。

(原始評論)
Team class was great. Friendly people."
Shih Sonic,5,
李靜儀,3,
Lady Emotions (LadyEmotions),3,
楷楷中,5,
Daniel Lin,4,
Amarjargal Myagmarjav,5,
Danchy Lo (丹),1,
Edmund Clay,5,
影印機出租儀美科技,5,
shadyyoyoyo,5,
Rhonna Burgos,5,
hung lin,4,
阿起,4,
龍冠豪 Lester,1,
ChihFen Lin,4,
男王志強,5,
吳佩寰,3,
Dan Li,5,
Itay,3,
Mandy C. Lu,4,
Cheng-Yi Chiang,5,
台北ぽよ余,5,
Core Space,5,
Teresa Huang,5,
Kristin Foss,5,
林佩雞,4,
Peter Wang,5,
林家圻,5,
NH Wang,5,
Rachel Fang,5,
