author_name,rating,text
Sam Wang,5,非常棒的書局，會舉辦講座
Honda Loe,5,老闆娘是深度的影視人，對於電視電影能有遼闊的談論，而且十分親切喔，店長小瓅貓咪元氣可愛😂值得推薦的文青書店
張瑋珊,5,店內書籍種類很多很好逛喔！ 喜歡貓咪、書籍、桌遊的同好有福了，這裡是個另人放鬆療癒的好去處。
鄭羿宣,5,店內其實空間很大 不像外觀看得感覺很小 環境很舒服還有音樂和貓☺️ 書店真的很棒！希望可以有更多人知道這個溫馨的地方👍
吳鎮宇,5,店內其實空間很大 環境舒適，這間書店真的很棒！老闆娘很有熱誠
喬喬,2,地方小，老闆娘太兇。服務不好。
Alex Liu,4,文青聚會所 ，簡單！安靜！
jun-hsuan Chen,2,在糊塗面吃飯，書坊有人走來請我試喝飲料，雖然還可以，但不喜歡吃飯被打擾
許舜茵,5,老闆娘人很好👍🏻
葉乙廷,4,環境算舒適，店員也很友善，而且還有電視，不過要玩大桌遊稍窄了點，消費約70/1h
wu rebacca,5,"氣氛輕鬆,燈光優雅,以爵士音樂為主軸,獨立書店單純明朗,是閱讀好地方。"
Wei,5,"放鬆、休息的好去處
亦可大家一起同樂的好地方"
洪士婷,5,桌遊與書店融合很特別，挺放鬆的地方
S. Yeh,5,"感謝店主的熱誠
希望這裡能一直經營下去"
廖庭逸,1,去過一次 心情都搞砸了
余偉,5,現在聖誕氣氛很濃鬱哦！很可愛的地方。
zora wu,5,輕鬆舒適，充滿小文青的風貌。
Lin Lin,1,飲料桌遊價位太高 老闆娘很不友善
楊淑娟,5,一個用心推廣戲劇活動的特色書店
郭俊奇,5,"輕鬆閱讀 , 渡過悠閒下午的好時光"
J Bao,5,簡直就是玩樂書店。而且有一大堆戲曲書籍。
luna lee,5,很有特色的書店
湯棟麟,5,很棒的書店
蕭嘉妘,5,環境輕鬆自在的地方
mark mark lin,1,老闆娘態度極差
鯊魚,5,"(由 Google 提供翻譯) 很棒~~~

(原始評論)
很棒~~~"
傅玉松,5,"(由 Google 提供翻譯) 超棒

(原始評論)
超棒"
簡崇元,5,
徐Anny,4,
歐八馬,5,
康敏男,5,
黃偉倫,5,
炸雞,5,
林蔚宗,1,
Chialing Fong,3,
cheng Emma,5,
黃書彥,5,
鄭棨駿,5,
江偉彰,5,
林孟潔,5,
路之遠,5,
點點翠,5,
Carina Chiu,5,
楊子熠,5,
仲瑋王,5,
Ann Liu,5,
-YYJ鄭宇傑,5,
蔡智霖,5,
fiona Huang,5,
陳淑真,5,
Arian Tsai,1,
陳奕佳,5,
何修毅,1,
張菀庭,5,
張玉美,5,
