author_name,rating,text
Yumi,1,"白、青醬義大利麵沒有香氣也沒有味道
甜點一般，沒有特色
非常不好吃
店員態度很差，臉又臭得跟欠他幾百萬一樣
另外沒有客人還不斷的趕客人！
不會再光顧！"
Yi-Chun Chen,3,價位在150~200，還不錯吃｡
shi-ting Wang,4,"+60元升級套餐 有飲料.甜點.沙拉.湯
Cp值算高，餐點味道普通。"
貢糖,1,味道普通，等了快一小時，很閒的人再來吃吧
余新詠,4,離家不遠，還沒有親自品嚐，期待有機會嚐嚐。
映骸,4,"餐點非常有水準
服務就一般般"
吳孟聰,5,不錯吃
林志鴻,5,商業午餐還滿便宜的，生意很好，濃湯非常好喝！
cn weng,4,小老闆好可愛！ 風味比起類似餐廳佳。裝潢寬敞，上菜因為只有老闆一人，有點久。
黃維萍,2,店家環境挺好，服務也不錯。不過，義麵醬料顯得不足，沒有味道。玉米濃湯好喝，且洋蔥湯居然溫度不夠，溫溫得喝起來好膩，不夠熱。
Sen Wu,3,簡約的餐廳裝潢風格，普通的服務品質，但有著美味的食物。如能多改善服務的親切感，即可成為CP值高的餐廳。
Daniel Hua,1,便宜但難吃 200左右的價位，路邊60元外帶義大利麵的程度
Annie,4,小火鍋cp值高！
powell chen,4,"有加50元的套餐,然後再加30元可以升級麵包濃湯"
Yeh Svetlana,4,"平價義大利麵, 推青醬, 南瓜濃湯很鮮甜。"
游佩芸,4,蒜香雞肉麵雞肉好吃，但整體味道偏淡
Pei-Hsuan Cheng,4,cp值高，味道也不錯！
Tim Chen,5,還不錯，商業午餐CP值高，建議搭配團購券消費。
毓宣,3,價格有點貴，但是推薦。
kao yushi,4,環境不錯，東西平價
黃慧玲,4,平價份量多，味道還ok
黃雯琦,3,餐點等的蠻久的！
Ting-Shan Lin,5,餐點好吃，適合聚會
哇哪個光,3,不用一成的服務費
吳孟樵,4,人少，青醬不錯
李安,5,好吃推薦
Alex Liew,4,還不錯. CP值高.
林序盈,4,找優惠來的話還不錯
林合俊,4,餐點好吃，環境舒適
Nelson Jasper,3,服務平平
Andy CBK,5,還不錯
TOM LEE,3,還ok的
白堅達,5,離師大夜市近卻又安靜
傅先頤,5,經濟實惠
LEE Daphny,4,義大利麵很好吃!!
Fabian Fässler,5,"(由 Google 提供翻譯) 非常好的位置
並以合理的價格提供美食。

(原始評論)
Very nice location
And good food for a reasonable price."
신예나,4,"(由 Google 提供翻譯) 好食物

(原始評論)
맛있음 굿굿👍👍"
ANNIE HSU,5,👍
樊光中,4,"(由 Google 提供翻譯) Cp值 ok

(原始評論)
Cp值 ok"
Howard Lin,4,"(由 Google 提供翻譯) 好吃 ！

(原始評論)
好吃 ！"
monica Lin,3,
Sebastian Alvarado,3,
Victor Huang,3,
呂美珠,5,
TK Hsieh,3,
陳朝進,3,
Wintery Wu,2,
Andraxus Lai,1,
李彥輝,5,
陳起,1,
Chien-Chung Chen,3,
Ge Man Lin,3,
費詩涵,5,
simon Yang,3,
易心宇,5,
莊子賢,5,
JEFF WANG,4,
吳律德,3,
林德,1,
Jen Yu Liu,3,
廖元維,3,
尤美智,3,
陳植鎂,4,
James Liu,3,
蔣筱,4,
Gennie Lu,1,
蕭玉玲蕭玉玲,3,
Yoyo Yiu,4,
胡逸凡,5,
磨破皮,4,
Joe Hsieh,3,
Wayne Yeh,3,
Pao-Wei Pan,2,
