author_name,rating,text
wei-chen Huang,5,好喜歡❤️❤️❤️
irene kung,5,場地寬敞，師資很棒，老師上課用心，內容扎實
嘎嘎烏拉拉,5,舒適、自在、專業的瑜珈空間，軟材質的舞蹈地板保護學員的腳和膝蓋，你沒想到的，諾瑪都幫你想好了。
Wang Pei Lun Nico,5,"Tanya和Celine的軟實力會認真讓你從硬骨頭變成柔軟度大升級👍👍👍
Mary Iris 和布丁的墊上瑜珈課程很紮實從核心訓練到身體延伸還有小肌肉的鍛鍊
被以上老師折磨後一定要去找玫儒的按摩芳療療癒一下身心靈😙😙😙
希望josh和布布老師的倒立 小火箭可以多開課，兩位老師會帶很多核心和訓練肩膀背部的力氣，是很棒的課程
空瑜的話可以找精靈系的Luna在空中飛飛飛，然後想認真折磨自己的話就去找Tanya Celine 讓你在空中哭出來🤣"
Gloria Lin,5,很舒服的運動環境，老師都很專業且耐心。
Alva Lin,5,舒服又美麗的教室，軟實力老師不同風格但都很專業，依個人身體情況不同可以給予不同強度，教室行政也很貼心，約課需要調整時感覺量好，每堂課前都會準備好該有的器材。
RAY,5,課程很有趣，老師很可愛，上課很快樂❤️櫃檯服務人員也很友善，教室有很大的落地窗，天花板又挑高，做空瑜超棒💪
徐珮珊,5,空間環境乾淨都很舒適，師資超優，每次上完課身心靈都很放鬆！🥰
Winnieyear,5,環境是真的宇宙無敵好、ViVi很熱情貼心😍😍😍
Mily,5,環境明亮乾淨，上課老師用心，第一次上體驗課沒接觸過空瑜，老師示範完動作後有再協助我完成，但也會有忽略掉我直接進行下個動作，師生一比七還不錯
カクテル,5,很不錯
