author_name,rating,text
陳莞茹,1,"預約到上課真的很不專業
服務態度真的差到極點
沒有提醒說要女生要穿特定運動服裝前往，什麼事情都沒有告知，大老遠車程到現場才發現服裝不合，訓練上有很多阻礙
然後跟小編反應，卻被小編嗆
很難想象這是間比外面收費都高上不少的店"
郭昱堯,5,很舒適的訓練環境，充足的訓練空間，教練也很專業細心，是一個有溫度的健身房！真心推薦訓練的好所在💯
許先生,5,教練親切專業有耐心，環境也非常舒適，交通方便，課程安排也很客製化，因個人健身需求，量子力學跟一般健身有很大不同的區別，也增加自己的信心與耐力，而達成個人化的健身能量，非常棒的課程進度，很適合一般時間有限的上班族或主管CEO，可以親身體驗。 …
王文萱,5,優質的訓練系統！
Wu Jay,5,目前覺得最好的訓練系統，教練都很專業，藉由人體力學的分析，找出學員的問題，有效提升身體素質及運動表現，讓學員有更好用的身體。
蔡至民,5,不同凡響的訓練系统，可謂台灣最前衛的人性化埸所，加上學有專精的優秀級專業教練，真正讚。
Li Ya Lin,5,有別於其他健身房，FP系統可以了解，人類動作的機制，改善身體痠痛、姿勢不良，與運動表現。
Chad,5,利用訓練的方式讓身體恢復彈性 並且把下背痛跟肩頸痛解決掉 真的太厲害⋯
何Larry,5,FP的訓練系統有效改善身體不被重視的痠痛毛病，教練也非常重視學員的狀況！非常推薦
吳岱衛,5,"優質訓練環境
可以幫助人改善身體問題的訓練系統,讓學員可以更加知道如何運用自己的身體!"
洪兆君,5,跟一般的健身房不一樣，針對個人體態和需求，去調整，很不錯喔
趙小白,5,教練超專業，體驗後感覺帶給身體很多不一樣的刺激👍
洪仲睿,5,"跟傳統的健身不同
大家可以來試看看這個體系
非常厲害👍"
Hung,5,高質感運動選擇，環境、教練、訓練方式、身體感受，都高質感驚艷👍
吳昭融,5,環境優，氣氛佳，健康加分！
許家豪,5,優質的環境、優秀的教練和最棒的訓練系統
Yunien Yeh,5,環境很棒，教練專業認真👍
大大,5,"超讚👍
子賢教練非常專業"
洪丹尼,5,超棒的訓練系統跟環境！
Agnes Roussel Shih,5,非常專業，環境很棒
土撥鼠,5,教練專業，環境很讚
莊雋永,5,老闆有夠讚！
Roy Wang,5,優質的訓練系統及場地
Minshien Chiang,5,專業，優質👍👍👍
曜順企業,5,場地棒  教練佳
William,5,最棒的訓練系統
Wei Wang,5,很特別的健身中心
黃熙文,5,讚👍
ALEX PAI,5,專業
chiam xian,5,"(由 Google 提供翻譯) 完美的培訓環境

(原始評論)
perfect enviroment for training"
ZHI YEN CHIAM,5,"(由 Google 提供翻譯) 強烈推薦🥰

(原始評論)
Highly Recommended🥰"
Soonhuat Chiam,5,"(由 Google 提供翻譯) 提供良好的服務👍👍👍👍

(原始評論)
Good services provided👍👍👍👍"
王怡峰,5,"(由 Google 提供翻譯) 好地方

(原始評論)
好地方"
施佑霖,5,"(由 Google 提供翻譯) 非常值得！

(原始評論)
非常值得！"
JM jessieMkx,5,"(由 Google 提供翻譯) 好的

(原始評論)
Nice"
Justin Hung,5,"(由 Google 提供翻譯) 只有猛

(原始評論)
只有猛"
ID DI,5,"(由 Google 提供翻譯) 讚讚讚讚

(原始評論)
讚讚讚讚"
cy tsai,5,
王富章,5,
Feng Chen,5,
peter tsai,5,
張馨尹（星尹）,5,
Kao Kuo Jen,5,
莊雪津,5,
wai wei,5,
Jing,5,
黃榮春,5,
Vick Yang,5,
Jing Ting Weng,5,
柯建宗,5,
E74016221柯明恩,5,
陳柏樑,5,
Autumman Kao,5,
黃慶銘,5,
Ornella Brengola,5,
Kenny Tseng,5,
Kuan Yu,5,
鄭入輔,5,
止戈言成Hung Wu-Cheng至善太極拳練功房,5,
琰惠Papaya,5,
Li Xuan,5,
曜順曜順,5,
Bolt Bolt,5,
王鳳琴,5,
