author_name,rating,text
Joyance Yanhan,5,"與舞蹈教室共用空間，相當整潔明亮，更衣室也很舒適。
有蠻大的置物櫃，雖不能鎖但貴重物品可帶進教室。
我上的時段約10位左右，空間不會太擠。
老師很有耐心聲音也很平靜，或提供姿勢的微調選擇給程度不同的同學 ：）"
Wen Hsin Hu,5,"環境還不錯，很舒適乾淨
Mia 謝老師超級nice,動作講解也很仔細
跟不上也不會太有壓力
覺得這次體驗非常喜歡👍"
Jill Huang,5,"環境很棒！小班制教學感受很好
老師也很專業"
Ann,5,老師很有耐心，第一次來也沒壓力😇
Sharonny Hwang,5,環境乾淨舒服，教師專業的瑜伽教室，身心靈都得到放鬆！
Sara Biiwi,5,櫃檯親切，環境整潔舒適，老師的教學專業！
moru wu,5,環境很舒適，瑜伽老師的教學用到很多核心，不會過多伸展到筋很痛，但又有把筋骨拉開的感覺！很不錯！
芷伶兒好好過生活,5,Jenni老師的教學專業，課堂氣氛營造也十分舒適！大推～
劉澤馨,5,老師親切溫和細心，環境舒適，第一次體驗瑜珈也能感到放鬆^^
張藝懷,5,老師人很好親切，環境讚！
Mia Cheng,5,環境舒適 體驗經驗不錯 五星評論可將體驗費抵課程費用
Sylvaine,5,"服務人員及老師都很親切，環境舒適可人。
老師上課也很有耐心，可沒有壓力的伸展身體！"
劉玉環,5,多虧有這課程調整身體許多動作，不會再因為施錯力導致關節疼痛，上課環境也很舒服，真的很棒!
陳婕翎,5,老師上課非常有耐心，不會逼學生硬是要做到某些動作，也會不斷問有沒有人不舒服，要同學好好保護自己，是非常愛惜學生的老師，教室環境也非常好，參加一次體驗就覺得上課了
吳筱雲,5,櫃檯服務人員態度很好，對於疑問都會耐心回答，老師上課也很有耐心地解說，不會強迫學生，整體上課讓人很放鬆，環境乾淨舒適，大推👍🏻👍🏻👍🏻
Yui,5,老師非常溫柔認真！在舒服的環境中上瑜伽非常開心、放鬆，也有確實拉伸到身體！
Joy Chu,5,老師溫柔有耐心，環境溫馨舒適，可以達到真正的伸展放鬆。
張家綺,5,教室乾淨明亮，上課有精油機的香氛很紓壓～老師的引導細心清楚👍
謝予婕,5,環境舒適乾淨，老師親切，瑜珈伸展後生活又更加美好了～
Yoin Chou,5,"上週二來體驗，櫃檯人員耐心介紹環境也很棒！！瑜珈老師也很專業～～
非常適合下班後來做瑜珈放鬆一下☺️☺️"
張茗喧,5,很久沒做過這麼有感的瑜珈，很適合久坐上班族來凹一凹 老師很溫柔，課程感覺很好
Lin Ying-Chi,5,上課氣氛愉快
Lisa1019,5,瑜珈課程體驗優，櫃檯人員說明親切詳細👍
Chou Daisy,5,環境良好，老師也教的很認真
林琬倩,5,地點好 老師很溫柔
